feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
665	211	Fatty acids	0.8333333333333334	Fatty Acids and Conjugates	0.6666666666666666	Branched fatty acids	0.6666666666666666	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q369777	FBUKVWPVBMHYJY-UHFFFAOYSA-N	InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)	CCCCCCCCC(=O)O	C9H18O2	pos_2MCH3CNNa	158.130679816	Nonanoic acid	FBUKVWPVBMHYJY	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
664	182	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Branched fatty acids	1.0	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q369777	FBUKVWPVBMHYJY-UHFFFAOYSA-N	InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)	CCCCCCCCC(=O)O	C9H18O2	pos_1_1proton1acetonitrile	158.130679816	Nonanoic acid	FBUKVWPVBMHYJY	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
659	102	Terpenoids	0.25	Triterpenoids	0.171875	Sphingoid bases	0.09375	1.0	0.23326267	ISDB	http://www.wikidata.org/entity/Q105344451	XYEMYLXQAZGGOC-HCDHHJIDSA-N	InChI=1S/C29H48/c1-23(2)12-8-13-24(3)14-9-15-25(4)16-10-17-26-18-11-19-29(7)21-20-28(5,6)22-27(26)29/h12,14,16,18,27H,8-11,13,15,17,19-22H2,1-7H3/b24-14+,25-16+/t27-,29-/m0/s1	CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC1=CCC[C@@]2(C)CCC(C)(C)C[C@@H]12	C29H48		396.375601536	Preoleanatetraene	XYEMYLXQAZGGOC	Terpenoids	Triterpenoids	Polypodane triterpenoids	http://www.wikidata.org/entity/Q17196964	Goniophlebium formosanum	177631.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Polypodiopsida']	['Polypodiales']	['Polypodiaceae']	['Unknown']	['Goniophlebium']	['Goniophlebium formosanum']		['Eukaryota']									1	2	2.9330506920814514	1
658	108	Fatty acids	0.7142857142857143	Fatty esters	0.7142857142857143	Fatty acyl carnitines	0.7142857142857143	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27132883	DDTDJDZHDFMZED-UHFFFAOYSA-N	InChI=1S/C18H35NO4/c1-14(2)8-7-9-15(3)10-11-18(22)23-16(12-17(20)21)13-19(4,5)6/h14-16H,7-13H2,1-6H3	CC(C)CCCC(C)CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C18H35NO4	pos_1_1proton1ethylamine	329.2566086	4,8 Dimethylnonanoyl carnitine	DDTDJDZHDFMZED	Fatty acids	Fatty esters	Fatty acyl carnitines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
648	19	Alkaloids	0.6	Lysine alkaloids	0.5	Piperidine alkaloids	0.4	2.0	0.6806876	ISDB	http://www.wikidata.org/entity/Q104935255	BGBFXHCJNCIRRA-YVSFHVDLSA-N	InChI=1S/C17H31NO/c1-2-3-7-15-9-8-14-6-4-5-11-17(14)12-10-16(13-19)18(15)17/h14-16,19H,2-13H2,1H3/t14-,15+,16-,17-/m0/s1	CCCC[C@@H]1CC[C@@H]2CCCC[C@]23CC[C@@H](CO)N13	C17H31NO		265.240564612	Lepadiformine B	BGBFXHCJNCIRRA	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q4795499	Clavelina moluccensis	979399.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Clavelinidae']	['Unknown']	['Clavelina']	['Clavelina moluccensis']		['Eukaryota']	['Metazoa']	['Chordata']							3	3	7.222750425338745	1
647	24	Fatty acids	0.1794871794871795	Fatty Acids and Conjugates	0.10256410256410256	Hydroxy fatty acids	0.10256410256410256	1.0	0.27961245	ISDB									IZJUDSJAMIDMQP							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.1184498071670532	1
645	131	Amino acids and Peptides	0.16666666666666666	Small peptides	0.16666666666666666	Dipeptides	0.16666666666666666	1.0	0.25571394	ISDB	http://www.wikidata.org/entity/Q77493490	LVBXUDKEAOBSPR-DYITVEONSA-N	InChI=1S/C36H66N2O7/c1-29(2)22-18-14-10-6-5-7-13-17-21-25-35(42)45-31(24-20-16-12-9-8-11-15-19-23-30(3)4)26-33(40)37-27-34(41)38-32(28-39)36(43)44/h13,17,29-32,39H,5-12,14-16,18-28H2,1-4H3,(H,37,40)(H,38,41)(H,43,44)/b17-13+/t31-,32+/m1/s1	CC(C)CCCCCCC/C=C/CCC(=O)O[C@H](CCCCCCCCCCC(C)C)CC(=O)NCC(=O)N[C@@H](CO)C(=O)O	C36H66N2O7		638.487002452	(2S)-3-hydroxy-2-[[2-[[(3R)-14-methyl-3-[(E)-13-methyltetradec-4-enoyl]oxypentadecanoyl]amino]acetyl]amino]propanoic acid	LVBXUDKEAOBSPR	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q140572	Flavobacterium	174848.0	['Bacteria']	['Unknown']	['Bacteroidetes']	['Flavobacteria']	['Flavobacteriales']	['Flavobacteriaceae']	['Unknown']	['Flavobacterium']	['Unknown']											0	3	2.522855758666992	1
640	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476	3.0	0.75632703	ISDB	http://www.wikidata.org/entity/Q82843276	JEBIMSVVDVTZIY-UHFFFAOYSA-N	InChI=1S/C17H30O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h6-7,9-10,17H,2-5,8,11-16H2,1H3	CCCCCC=CCC=CCCCCCCC=O	C17H30O		250.22966558	Heptadeca-8,11-dienal	JEBIMSVVDVTZIY	Fatty acids	Fatty acyls	Fatty aldehydes	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']									1	1	4.525308132171631	1
639	58	Fatty acids	0.40384615384615385	Fatty Acids and Conjugates	0.23076923076923078	Unsaturated fatty acids	0.23076923076923078	2.0	0.630849	ISDB	http://www.wikidata.org/entity/Q104937769	BKSKLPMHTCDKMA-YYIAUSFCSA-N	InChI=1S/C17H33NO/c1-3-5-6-8-16-14(4-2)13-15(10-12-19)17-9-7-11-18(16)17/h14-17,19H,3-13H2,1-2H3/t14-,15+,16-,17-/m1/s1	CCCCC[C@@H]1[C@H](CC)C[C@H](CCO)[C@H]2CCCN12	C17H33NO		267.256214676	2-[(5R,6R,8R,8aR)-6-ethyl-5-pentyl-1,2,3,5,6,7,8,8a-octahydroindolizin-8-yl]ethanol	BKSKLPMHTCDKMA	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	http://www.wikidata.org/entity/Q786955	Oophaga pumilio	891119.0	['Eukaryota']	['Metazoa']	['Chordata']	['Amphibia']	['Anura']	['Dendrobatidae']	['Unknown']	['Oophaga']	['Oophaga pumilio']		['Eukaryota']	['Metazoa']	['Chordata']							3	0	5.523396015167236	1
638	18	Fatty acids	0.21052631578947367	Fatty Acids and Conjugates	0.21052631578947367	Unsaturated fatty acids	0.15789473684210525	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q409608	VKOBVWXKNCXXDE-UHFFFAOYSA-N	InChI=1S/C20H40O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-19H2,1H3,(H,21,22)	CCCCCCCCCCCCCCCCCCCC(=O)O	C20H40O2	pos_1_1proton2acetonitrile	312.30283052	Arachidic acid	VKOBVWXKNCXXDE	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
637	99	Amino acids and Peptides	0.043478260869565216	Triterpenoids	0.043478260869565216	Epothilones	0.043478260869565216	2.0	0.20474152	ISDB	http://www.wikidata.org/entity/Q74418198	BGVXBZXEFXMRGJ-DPOFWPLISA-N	InChI=1S/C40H66/c1-33(2)19-13-23-37(7)27-17-31-39(9)29-15-25-35(5)21-11-12-22-36(6)26-16-30-40(10)32-18-28-38(8)24-14-20-34(3)4/h19-22,27-30H,11-18,23-26,31-32H2,1-10H3/b35-21+,36-22+,37-27+,38-28+,39-29+,40-30+	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	C40H66		546.516452112	Lycopersene	BGVXBZXEFXMRGJ	Terpenoids	Triterpenoids	Acyclic triterpenoids	http://www.wikidata.org/entity/Q11575	Zea mays	605194.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Andropogoneae']	['Zea']	['Zea mays']		['Eukaryota']									1	2	2.8189660906791687	1
629	165	Fatty acids	0.4	Chromanes	0.2	Fatty acyl carnitines	0.2	2.0	0.3231142	ISDB	http://www.wikidata.org/entity/Q105219050	QDYWUYCKJOIUJH-AWEZNQCLSA-N	InChI=1S/C14H16O3/c1-5-14(4)7-6-10(15)11-12(16)8(2)9(3)17-13(11)14/h6-7H,5H2,1-4H3/t14-/m0/s1	CC[C@@]1(C)C=CC(=O)c2c1oc(C)c(C)c2=O	C14H16O3		232.109944372	Spiciferone G	QDYWUYCKJOIUJH	Polyketides	Chromanes		http://www.wikidata.org/entity/Q104096285	Pleospora bjoerlingii	343428.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Pleospora']	['Pleospora bjoerlingii']		['Eukaryota']									1	2	3.2924567461013794	1
617	131	Amino acids and Peptides	0.16666666666666666	Small peptides	0.16666666666666666	Dipeptides	0.16666666666666666	1.0	0.27492315	ISDB									PJPBDVBNHRILLR							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.0996925830841064	1
614	131	Amino acids and Peptides	0.16666666666666666	Small peptides	0.16666666666666666	Dipeptides	0.16666666666666666	1.0	0.36848843	ISDB	http://www.wikidata.org/entity/Q77280567	SGQHHKMEFFGXAS-ZWXJPIIXSA-N	InChI=1S/C36H68N2O7/c1-29(2)22-18-14-10-6-5-7-13-17-21-25-35(42)45-31(24-20-16-12-9-8-11-15-19-23-30(3)4)26-33(40)37-27-34(41)38-32(28-39)36(43)44/h29-32,39H,5-28H2,1-4H3,(H,37,40)(H,38,41)(H,43,44)/t31-,32+/m1/s1	CC(C)CCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC(C)C)CC(=O)NCC(=O)N[C@@H](CO)C(=O)O	C36H68N2O7		640.502652516	L-Serine, N-(N-(14-methyl-3-((13-methyl-1-oxotetradecyl)oxy)-1-oxopentadecyl)glycyl)-, (R)-	SGQHHKMEFFGXAS	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q140572	Flavobacterium	174848.0	['Bacteria']	['Unknown']	['Bacteroidetes']	['Flavobacteria']	['Flavobacteriales']	['Flavobacteriaceae']	['Unknown']	['Flavobacterium']	['Unknown']											0	0	1.4739537239074707	1
612	131	Amino acids and Peptides	0.16666666666666666	Small peptides	0.16666666666666666	Dipeptides	0.16666666666666666	1.0	0.26610228	ISDB	http://www.wikidata.org/entity/Q77493490	LVBXUDKEAOBSPR-DYITVEONSA-N	InChI=1S/C36H66N2O7/c1-29(2)22-18-14-10-6-5-7-13-17-21-25-35(42)45-31(24-20-16-12-9-8-11-15-19-23-30(3)4)26-33(40)37-27-34(41)38-32(28-39)36(43)44/h13,17,29-32,39H,5-12,14-16,18-28H2,1-4H3,(H,37,40)(H,38,41)(H,43,44)/b17-13+/t31-,32+/m1/s1	CC(C)CCCCCCC/C=C/CCC(=O)O[C@H](CCCCCCCCCCC(C)C)CC(=O)NCC(=O)N[C@@H](CO)C(=O)O	C36H66N2O7		638.487002452	(2S)-3-hydroxy-2-[[2-[[(3R)-14-methyl-3-[(E)-13-methyltetradec-4-enoyl]oxypentadecanoyl]amino]acetyl]amino]propanoic acid	LVBXUDKEAOBSPR	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q140572	Flavobacterium	174848.0	['Bacteria']	['Unknown']	['Bacteroidetes']	['Flavobacteria']	['Flavobacteriales']	['Flavobacteriaceae']	['Unknown']	['Flavobacterium']	['Unknown']											0	3	2.5644091367721558	1
610	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476	1.0	0.5934194	ISDB	http://www.wikidata.org/entity/Q77383546	SQTPXUBCYVVRHH-FHYDJSHKSA-N	InChI=1S/C14H25NO/c1-4-5-6-7-8-12(2)11-13(3)9-10-14(15)16/h9-12H,4-8H2,1-3H3,(H2,15,16)/b10-9+,13-11+/t12-/m1/s1	CCCCCC[C@@H](C)/C=C(C)/C=C/C(N)=O	C14H25NO		223.19361442	Gymnamide	SQTPXUBCYVVRHH	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q2062333	Halichondria japonica	119451.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Suberitida']	['Halichondriidae']	['Unknown']	['Halichondria']	['Halichondria japonica']		['Eukaryota']	['Metazoa']								2	0	4.373677492141724	1
609	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476	3.0	0.68954676	ISDB	http://www.wikidata.org/entity/Q105129914	JJTXQCMHUFFVOF-RIYZIHGNSA-N	InChI=1S/C18H30O/c1-14(8-6-10-16(3)19)11-12-17-15(2)9-7-13-18(17,4)5/h8H,6-7,9-13H2,1-5H3/b14-8+	CC(=O)CC/C=C(\C)CCC1=C(C)CCCC1(C)C	C18H30O		262.22966558	5-Octen-2-one, 6-methyl-8-(2,6,6-trimethyl-1-cyclohexen-1-yl)-	JJTXQCMHUFFVOF	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	http://www.wikidata.org/entity/Q2201327	Diacarnus spinipoculum	644861.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Poecilosclerida']	['Podospongiidae']	['Unknown']	['Diacarnus']	['Diacarnus spinipoculum']		['Eukaryota']	['Metazoa']								2	0	4.7581870555877686	1
607	58	Fatty acids	0.40384615384615385	Fatty Acids and Conjugates	0.23076923076923078	Unsaturated fatty acids	0.23076923076923078	1.0	0.5372298	ISDB	http://www.wikidata.org/entity/Q105366248	YVWNECBAHBJBSI-ROFKMXSVSA-N	InChI=1S/C13H23NO/c1-5-6-7-10(2)8-11(3)9-12(4)13(14)15/h8-10H,5-7H2,1-4H3,(H2,14,15)/b11-8+,12-9+/t10-/m1/s1	CCCC[C@@H](C)/C=C(C)/C=C(\C)C(N)=O	C13H23NO		209.177964356	(2E,4E,6R)-2,4,6-trimethyldeca-2,4-dienamide	YVWNECBAHBJBSI	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q22285322	Streptomyces flaveus	57223.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces flaveus']											0	0	2.148919105529785	1
606	597	Fatty acids	1.0	Monoterpenoids	0.6666666666666666	Pinane monoterpenoids	0.6666666666666666	6.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27104051	NQFUSWIGRKFAHK-UHFFFAOYSA-N	InChI=1S/C10H16O/c1-9(2)6-4-7(9)10(3)8(5-6)11-10/h6-8H,4-5H2,1-3H3	CC1(C)C2CC3OC3(C)C1C2	C10H16O	pos_1_1proton1ammonium	152.120115132	alpha-Pinene oxide	NQFUSWIGRKFAHK	Terpenoids	Monoterpenoids	Pinane monoterpenoids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
605	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476	1.0	0.84030837	ISDB	http://www.wikidata.org/entity/Q27164841	SFIHQZFZMWZOJV-UHFFFAOYSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)	CCCCCC=CCC=CCCCCCCCC(N)=O	C18H33NO		279.256214676	CID 3930	SFIHQZFZMWZOJV	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q237465	Averrhoa bilimbi	829006.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Oxalidales']	['Oxalidaceae']	['Unknown']	['Averrhoa']	['Averrhoa bilimbi']		['Eukaryota']									1	2	5.361233472824097	1
602	58	Fatty acids	0.40384615384615385	Fatty Acids and Conjugates	0.23076923076923078	Unsaturated fatty acids	0.23076923076923078	13.0	0.0	MS1_match	http://www.wikidata.org/entity/Q209685	QIQXTHQIDYTFRH-UHFFFAOYSA-N	InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)	CCCCCCCCCCCCCCCCCC(=O)O	C18H36O2	pos_2_2proton2acetonitrile	284.271530392	Hydron;octadecanoate	QIQXTHQIDYTFRH	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
596	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27132883	DDTDJDZHDFMZED-UHFFFAOYSA-N	InChI=1S/C18H35NO4/c1-14(2)8-7-9-15(3)10-11-18(22)23-16(12-17(20)21)13-19(4,5)6/h14-16H,7-13H2,1-6H3	CC(C)CCCC(C)CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C18H35NO4	pos_1_1sodium	329.2566086	4,8 Dimethylnonanoyl carnitine	DDTDJDZHDFMZED	Fatty acids	Fatty esters	Fatty acyl carnitines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
596	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q409564	WWZKQHOCKIZLMA-UHFFFAOYSA-N	InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)	CCCCCCCC(=O)O	C8H16O2	pos_2MCH3CNNa	144.115029752	Hydron;octanoate	WWZKQHOCKIZLMA	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
595	31	Fatty acids	0.08333333333333333	Fatty Acids and Conjugates	0.05	Hydroxy fatty acids	0.05	5.0	0.5093026	ISDB	http://www.wikidata.org/entity/Q105153052	LKGPEPDNXJHRDO-FASSZOPTSA-N	InChI=1S/C20H33NO3/c1-3-4-5-6-7-8-10-16-11-9-12-18-17(16)13-19(15(2)21-18)24-20(23)14-22/h6-8,10,15-19,21-22H,3-5,9,11-14H2,1-2H3/b7-6+,10-8+/t15-,16+,17-,18+,19-/m0/s1	CCCC/C=C/C=C/[C@@H]1CCC[C@H]2N[C@@H](C)[C@@H](OC(=O)CO)C[C@@H]12	C20H33NO3		335.246043916	(-)-Lepadin A	LKGPEPDNXJHRDO	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q2978646	Clavelina lepadiformis	941454.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Clavelinidae']	['Unknown']	['Clavelina']	['Clavelina lepadiformis']		['Eukaryota']	['Metazoa']	['Chordata']							3	0	5.037210464477539	1
586	182	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Branched fatty acids	1.0	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q369777	FBUKVWPVBMHYJY-UHFFFAOYSA-N	InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)	CCCCCCCCC(=O)O	C9H18O2	pos_1_1proton1acetonitrile	158.130679816	Nonanoic acid	FBUKVWPVBMHYJY	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
585	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476	1.0	0.8069248	ISDB	http://www.wikidata.org/entity/Q105256487	SNIUTNKNNXNVFA-UHFFFAOYSA-N	InChI=1S/C20H37NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h16-19H,2-15H2,1H3,(H2,21,22)	CCCCCCCCCCCCCCCC=CC=CC(N)=O	C20H37NO		307.287514804	Icosa-2,4-dienamide	SNIUTNKNNXNVFA				http://www.wikidata.org/entity/Q685336	Piper longum	97780.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper longum']		['Eukaryota']									1	0	4.227699279785156	1
583	159	Terpenoids	0.25	Steroids	0.25	Sphingoid bases	0.25	6.0	0.26746532	ISDB	http://www.wikidata.org/entity/Q27103911	DTGDZMYNKLTSKC-HKQCOZBKSA-N	InChI=1S/C27H46/c1-19(2)9-8-10-20(3)23-14-15-24-22-13-12-21-11-6-7-17-26(21,4)25(22)16-18-27(23,24)5/h12,19-20,22-25H,6-11,13-18H2,1-5H3/t20-,22+,23-,24+,25+,26+,27-/m1/s1	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CCCC[C@]4(C)[C@H]3CC[C@]12C	C27H46		370.359951472	Cholest-5-ene	DTGDZMYNKLTSKC	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']		['Eukaryota']	['Metazoa']								2	2	4.06986129283905	1
581	304	Fatty acids	0.7333333333333333	Fatty Acids and Conjugates	0.4666666666666667	Piperidine alkaloids	0.5333333333333333	5.0	0.0	MS1_match	http://www.wikidata.org/entity/Q407426	OYHQOLUKZRVURQ-HZJYTTRNSA-N	InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O	C18H32O2	pos_1_1proton1ethylamine	280.240230264	Linoleic Acid	OYHQOLUKZRVURQ	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	2	8.0	1
