formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C11H18O2	[M - H2O + H]+	C11H17O+	Fatty acids	0.990	Fatty Acids and Conjugates	0.832	Unsaturated fatty acids	0.833	Lipids and lipid-like molecules	0.853	Fatty Acyls	0.792	Fatty acids and conjugates	0.808	Straight chain fatty acids	0.524	Straight chain fatty acids	0.524	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.127	342	5.695	845630601944307134	845630490182878818	845630490182878817	98	
1	C33H47NO9	[M - H2O + H]+	C33H46NO8+	Alkaloids	0.894	Pseudoalkaloids (transamidation)	0.921	Steroidal alkaloids	0.644	Organic acids and derivatives	0.889	Carboxylic acids and derivatives	0.905	Amino acids, peptides, and analogues	0.610	Amino acids and derivatives	0.608	Amino acids and derivatives	0.608	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Benzoic acids and derivatives; Piperidines; Quinolizidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Secondary alcohols; Trialkylamines; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	584.322	343	5.716	845630608793606487	845630490220627558	845630490220627557	99	
1	C10H10O4	[M - H2O + H]+	C10H9O3+	Shikimates and Phenylpropanoids	0.913	Phenolic acids (C6-C1)	0.978	Simple phenolic acids	0.966	Benzenoids	1.000	Benzene and substituted derivatives	0.998	Benzoic acids and derivatives	0.998	Benzoic acid esters	0.856	Benzoic acid esters	0.856	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	177.055	344	5.725	845630585813012195	845630490258376298	845630490258376297	100	
1	C14H28O	[M + H3N + H]+	C14H32NO+	Fatty acids	0.969	Fatty acyls	0.914	Fatty alcohols	0.970	Lipids and lipid-like molecules	0.573	Fatty Acyls	0.524	Fatty alcohols	0.723			Fatty alcohols	0.723	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	230.248	344	5.735	845630595086619352	845630490296125038	845630490296125037	101	
1	C31H22O11	[M - H2O + H]+	C31H21O10+	Shikimates and Phenylpropanoids	0.963	Flavonoids	0.607	Flavones	0.727	Phenylpropanoids and polyketides	0.905	Flavonoids	0.897	Hydroxyflavonoids	0.857	5-hydroxyflavonoids	0.861	5-hydroxyflavonoids	0.861	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavones; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	553.113	344	5.735	845630610211281338	845630490333873778	845630490333873777	102	
1	C16H35NO3	[M + H]+	C16H36NO3+	Fatty acids	0.993	Spingolipids	0.927	Sphingoid bases	0.993	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.992	Alkanolamines	0.981	1,2-aminoalcohols	0.976	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	290.269	346	5.774	845630595774485271	845630490371622518	845630490371622517	103	
1	C30H20O11	[M - H2O + H]+	C30H19O10+	Shikimates and Phenylpropanoids	0.904	Flavonoids	0.694	Flavones	0.899	Phenylpropanoids and polyketides	0.839	Flavonoids	0.925	Hydroxyflavonoids	0.874	5-hydroxyflavonoids	0.837	5-hydroxyflavonoids	0.837	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavones; Benzene and substituted derivatives; Benzenoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	539.098	348	5.799	845630609552775553	845630490409371258	845630490409371257	104	
1	C16H35NO3	[M - H2O + H]+	C16H34NO2+	Fatty acids	0.954	Spingolipids	0.602	Sphingoid bases	0.860	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.997	Amines	0.555	Alkanolamines	0.615	1,2-aminoalcohols	0.501	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	272.258	351	5.855	845630580737903957	845630490447119998	845630490447119997	105	
1	C15H21NO4	[M - H2O + H]+	C15H20NO3+	Alkaloids	0.405	Small peptides	0.080	Piperidine alkaloids	0.102	Organoheterocyclic compounds	0.546	Benzodioxoles	0.580					Benzodioxoles	0.580	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Acetals; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	262.144	355	5.920	845630591747953010	845630490480674434	845630490480674433	106	
1	C17H37NO2	[M + H]+	C17H38NO2+	Fatty acids	0.991	Spingolipids	0.841	Sphingoid bases	0.982	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.994	Alkanolamines	0.969	1,2-aminoalcohols	0.960	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	288.290	357	5.947	845630579496389734	845630490518423174	845630490518423173	107	
1	C2H5N3S	[M + K]+	C2H5KN3S+	Alkaloids	0.710	Histidine alkaloids	0.231	Imidazole alkaloids	0.233	Organoheterocyclic compounds	0.641							Organoheterocyclic compounds	0.641	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organonitrogen compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	141.983	357	5.949	845630584399531686	845630490556171914	845630490556171913	108	
1	C13H20O2	[M - H2O + H]+	C13H19O+	Terpenoids	0.888	Sesquiterpenoids	0.799	Bisabolane sesquiterpenoids	0.825	Benzenoids	0.732	Benzene and substituted derivatives	0.657					Benzene and substituted derivatives	0.657	Organic compounds; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191.143	361	6.023	845630578162600884	845630490589726350	845630490589726349	109	
1	C17H37NO2	[M + H]+	C17H38NO2+	Fatty acids	0.905	Spingolipids	0.632	Sphingoid bases	0.932	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.999	Alkanolamines	0.977	1,2-aminoalcohols	0.974	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	288.290	366	6.107	845630581694205401	845630490627475090	845630490627475089	110	
1	C13H20O2	[M - H2O + H]+	C13H19O+	Terpenoids	0.889	Sesquiterpenoids	0.813	Bisabolane sesquiterpenoids	0.830	Benzenoids	0.746	Benzene and substituted derivatives	0.670					Benzene and substituted derivatives	0.670	Organic compounds; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191.143	368	6.130	845630580331056397	845630490665223830	845630490665223829	111	
1	C12H20O2	[M - H2O + H]+	C12H19O+	Terpenoids	0.926	Monoterpenoids	0.314	Acyclic monoterpenoids	0.067	Lipids and lipid-like molecules	0.581							Lipids and lipid-like molecules	0.581	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.143	369	6.151	845630596802089885	845630490698778266	845630490698778265	112	
1	C13H20O2	[M - H2O + H]+	C13H19O+	Terpenoids	0.929	Sesquiterpenoids	0.901	Bisabolane sesquiterpenoids	0.880	Benzenoids	0.762	Benzene and substituted derivatives	0.693					Benzene and substituted derivatives	0.693	Organic compounds; Alcohols and polyols; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191.143	376	6.265	845630577034332927	845630490774275746	845630490770081441	114	
1	C15H23ClN2O3	[M + K]+	C15H23ClKN2O3+	Alkaloids	0.243	Ornithine alkaloids	0.125	Tropane alkaloids	0.020	Organic acids and derivatives	0.851	Carboxylic acids and derivatives	0.847	Amino acids, peptides, and analogues	0.649	Amino acids and derivatives	0.649	Amino acids and derivatives	0.649	Organic compounds; Amino acids, peptides, and analogues; Halobenzenes; Alkyl aryl ethers; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Aryl halides; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	353.102	376	6.271	845630602770585135	845630490736527006	845630490736527005	113	
1	C11H18O2	[M - H2O + H]+	C11H17O+	Terpenoids	0.826	Monoterpenoids	0.423	Acyclic monoterpenoids	0.155	Lipids and lipid-like molecules	0.669							Lipids and lipid-like molecules	0.669	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.127	378	6.304	845630579504778351	845630490812024486	845630490807830181	115	
1	C16H36ClN3O	[M + Na]+	C16H36ClN3NaO+	Alkaloids	0.586	Proline alkaloids	0.563	Pyrrole alkaloids	0.568	Organohalogen compounds	0.975	Aryl halides	0.763	Aryl chlorides	0.794			Aryl chlorides	0.794	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Organochlorides; Amines; Aryl halides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	344.243	379	6.314	845630606415435733	845630490845578922	845630490845578921	116	
1	C14H22O2	[M - H2O + H]+	C14H21O+	Terpenoids	0.965	Sesquiterpenoids	0.910	Caryophyllane sesquiterpenoids	0.413	Lipids and lipid-like molecules	0.649	Prenol lipids	0.582					Prenol lipids	0.582	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	205.159	386	6.439	845630580805012836	845630490879133358	845630490879133357	117	
1	C18H30O5	[M + H3N + H]+	C18H34NO5+	Polyketides	0.548	Macrolides	0.436	Erythromycins	0.255	Organic acids and derivatives	0.961	Carboxylic acids and derivatives	0.944	Dicarboxylic acids and derivatives	0.542			Dicarboxylic acids and derivatives	0.542	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	344.243	388	6.463	845630584797990595	845630490921076402	845630490916882097	118	
1	C20H34N3O5S	[M + H3N + H]+	C20H38N4O5S+	Amino acids and Peptides	0.712	Linear polyketides	0.304	Open-chain polyketides	0.203	Organic acids and derivatives	0.921	Carboxylic acids and derivatives	0.751	Carboxylic acid derivatives	0.623			Carboxylic acid derivatives	0.623	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	446.254	388	6.469	845630603294873257	845630490954630838	845630490954630837	119	
1	C24H32O7	[M - H2O + H]+	C24H31O6+	Shikimates and Phenylpropanoids	0.599	Lignans	0.877	Dibenzylbutane lignans	0.301	Benzenoids	0.827	Phenol ethers	0.602					Phenol ethers	0.602	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	415.212	388	6.475	845630579102125126	845630490996573882	845630490992379577	120	
1	C26H39NO7	[M - H2O + H]+	C26H38NO6+	Alkaloids	0.358	Tyrosine alkaloids	0.658	Isoquinoline alkaloids	0.381	Benzenoids	0.737							Benzenoids	0.737	Organic compounds; Alcohols and polyols; Ethers; Organonitrogen compounds; Organooxygen compounds; Benzenoids; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	460.269	388	6.475	845630591580180778	845630491143374538	845630491143374537	124	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	Shikimates and Phenylpropanoids	0.522	Lignans	0.184	Azaphilones	0.042	Benzenoids	0.850	Phenol ethers	0.508					Phenol ethers	0.508	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	432.238	389	6.479	845630605392025407	845630491034322622	845630491034322621	121	
1	C21H30N2O8S	[M - H2O + H]+	C21H29N2O7S+	Amino acids and Peptides	0.780	β-lactams	0.211	Open-chain polyketides	0.073	Organic acids and derivatives	0.976	Carboxylic acids and derivatives	0.794	Carboxylic acid derivatives	0.687	Carboxylic acid esters	0.503	Carboxylic acid esters	0.503	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	453.167	389	6.479	845630630574627486	845630491105625798	845630491105625797	123	
1	C18H39NO2	[M + H]+	C18H40NO2+	Fatty acids	0.915	Spingolipids	0.556	Sphingoid bases	0.920	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	1.000	Alkanolamines	0.991	1,2-aminoalcohols	0.991	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	302.305	390	6.505	845630595199865591	845630491185317582	845630491185317581	125	
1	C12H20N3O4	[M - H2O + H]+	C12H19N3O3+	Amino acids and Peptides	0.916	Small peptides	0.583	Dipeptides	0.353	Organic acids and derivatives	0.978	Carboxylic acids and derivatives	0.942	Amino acids, peptides, and analogues	0.544	Amino acids and derivatives	0.538	Amino acids and derivatives	0.538	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	253.141	392	6.540	845630607841499278	845630491239843538	845630491235649233	126	
1	C16H36ClN3O	[M + Na]+	C16H36ClN3NaO+	Alkaloids	0.324	Oligopeptides	0.230	Open-chain polyketides	0.279	Benzenoids	0.703	Benzene and substituted derivatives	0.735	Halobenzenes	0.770	Chlorobenzenes	0.753	Chlorobenzenes	0.753	Organic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Benzenoids; Amines; Aryl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	344.243	397	6.613	845630597905191968	845630491273397974	845630491273397973	127	
1	C16H35NO4	[M - H2O + H]+	C16H34NO3+	Fatty acids	0.980	Fatty amides	0.488	Sphingoid bases	0.585	Organic oxygen compounds	0.999	Organooxygen compounds	0.990	Alcohols and polyols	0.783	Secondary alcohols	0.531	Secondary alcohols	0.531	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	288.253	399	6.654	845630586530238314	845630491311146714	845630491311146713	128	
1	C19H41NO2	[M + H]+	C19H42NO2+	Fatty acids	0.858	Spingolipids	0.505	Sphingoid bases	0.786	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.999	Amines	0.861	Alkanolamines	0.530	Alkanolamines	0.530	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	316.321	404	6.735	845630578334567380	845630491348895454	845630491348895453	129	
1	C3H2ClO3	[M + Na]+	C3H2ClNaO3+	Polyketides	0.558	Fatty Acids and Conjugates	0.321	Halogenated fatty acids	0.676	Organohalogen compounds	0.998	Vinyl halides	0.846	Vinylogous halides	0.705			Vinylogous halides	0.705	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organochlorides; Carbonyl compounds; Vinyl chlorides; Vinyl halides; Vinylogous halides; Haloalkenes; Chloroalkenes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	143.959	413	6.891	845630601587791253	845630491386644194	845630491382449889	130	
1	C12H22O2	[M - H2O + H]+	C12H21O+	Fatty acids	0.779	Fatty acyls	0.479	Fatty alcohols	0.155	Lipids and lipid-like molecules	0.705							Lipids and lipid-like molecules	0.705	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	181.159	418	6.975	845630592435818931	845630491420198630	845630491420198629	131	
1	C18H30O	[M + H3N + H]+	C18H34NO+	Terpenoids	0.770	Diterpenoids	0.656	Norlabdane diterpenoids	0.068	Lipids and lipid-like molecules	0.878	Prenol lipids	0.617					Prenol lipids	0.617	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	280.264	419	6.979	845630599427724476	845630491457947370	845630491457947369	132	
1	C18H35NO2	[M + Na]+	C18H35NNaO2+	Fatty acids	0.967	Fatty amides	0.566	N-acyl ethanolamines (endocannabinoids)	0.311	Lipids and lipid-like molecules	0.683	Fatty Acyls	0.621	Fatty amides	0.573			Fatty amides	0.573	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	320.256	419	6.984	845630590909092101	845630491491501806	845630491491501805	133	
1	C13H18O2	[M - H2O + H]+	C13H17O+	Terpenoids	0.974	Sesquiterpenoids	0.958	Bisabolane sesquiterpenoids	0.742	Benzenoids	0.834							Benzenoids	0.834	Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	189.127	423	7.044	845630579961957572	845630491529250546	845630491529250545	134	
1	C18H35NO2	[M - H2O + H]+	C18H34NO+	Fatty acids	0.999	Spingolipids	0.973	Sphingoid bases	0.990	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.901	Alkanolamines	0.784	1,2-aminoalcohols	0.752	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	280.264	428	7.126	845630576665234138	845630491562804982	845630491562804981	135	
1	C18H35NO2	[M + Na]+	C18H35NNaO2+	Fatty acids	0.953	Fatty amides	0.339	Sphingoid bases	0.242	Lipids and lipid-like molecules	0.582	Fatty Acyls	0.526					Fatty Acyls	0.526	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	320.256	428	7.126	845630602737030682	845630491600553722	845630491596359417	136	
1	C11H23ClNO	[M + Na]+	C11H23ClNNaO+	Amino acids and Peptides	0.232	Monoterpenoids	0.156	Phenylalanine-derived alkaloids	0.221	Benzenoids	0.778	Benzene and substituted derivatives	0.736	Halobenzenes	0.644	Chlorobenzenes	0.620	Chlorobenzenes	0.620	Organic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	243.136	429	7.144	845630582444985890	845630491634108158	845630491634108157	137	
1	C20H43NO2	[M + H]+	C20H44NO2+	Fatty acids	0.889	Spingolipids	0.499	Sphingoid bases	0.889	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	1.000	Alkanolamines	0.988	1,2-aminoalcohols	0.988	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330.337	434	7.239	845630578527505409	845630491671856898	845630491671856897	138	
1	C18H30O	[M + H3N + H]+	C18H34NO+	Fatty acids	0.987	Fatty acyls	0.977	Fatty aldehydes	0.586	Lipids and lipid-like molecules	0.572	Fatty Acyls	0.399	Fatty aldehydes	0.573			Fatty aldehydes	0.573	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	280.264	435	7.252	845630580360416535	845630491717994246	845630491717994245	139	
1	C18H35NO2	[M + Na]+	C18H35NNaO2+	Fatty acids	0.949	Fatty amides	0.322	Sphingoid bases	0.353	Lipids and lipid-like molecules	0.540							Lipids and lipid-like molecules	0.540	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	320.256	435	7.252	845630601013171539	845630491755742986	845630491751548681	140	
1	C18H39NO	[M + H]+	C18H40NO+	Fatty acids	0.847	Pseudoalkaloids (transamidation)	0.603	Phenylalanine-derived alkaloids	0.504	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.999	Amines	0.645			Amines	0.645	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	286.310	437	7.277	845630586832228215	845630491789297422	845630491785103117	141	
