formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C45H80N2O5	[M + H3N + H]+	C45H84N3O5+	0.998	0.001	39.521	39.521	0.000	20	0.546	3.416	3.416	-0.106		746.640	329	5.488	860778104719948361	860777688833705432	860777688829511127	1458	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.600	0.333	58.832	55.025	3.806	19	0.964	1.948	2.050	0.316		460.270	329	5.488	860778112286473380	860777689433490968	860777689433490967	1474	
1	C92H154N2O5	[M + K]+	C92H154KN2O5+	1.000	1.000	4.579	4.579	0.000	6	0.918	0.068	0.580	-3.786		1406.144	329	5.489	860778109144939478	860777688867259868	860777688863065563	1459	
1	C89H143N5O8	[M + H3N + H]+	C89H147N6O8+	0.923	0.225	6.194	6.194	0.000	7	0.541	-3.218	3.218	-1.374		1428.126	329	5.489	860778115117628989	860777689035032044	860777689035032043	1463	
1	C24H30O6	[M + H]+	C24H31O6+	1.000	0.482	43.415	39.493	3.922	6	0.970	0.899	0.899	0.156		415.212	330	5.492	860778100240431082	860777689337021964	860777689337021963	1471	
1	C40H77N5O6	[M - H2O + H]+	C40H76N5O5+	0.531	0.211	4.774	4.774	0.000	5	0.015	0.400	1.325	-25491.153		706.583	330	5.493	860778127977366267	860777688997283304	860777688997283303	1462	
1	C7H15NO2	[M + K]+	C7H15KNO2+	1.000	0.531	18.807	18.807	0.000	4	0.190	0.620	2.382	-0.282		184.073	330	5.494	860778128900113277	860777689106335220	860777689102140915	1465	
1	C38H74N2O8	[M + H3N + H]+	C38H78N3O8+	0.999	0.333	8.009	8.009	0.000	9	0.085	0.307	0.425	-1.168		704.578	330	5.494	860778130997265401	860777689135695352	860777689135695351	1466	
1	C43H86N4O4	[M + K]+	C43H86KN4O4+	1.000	1.000	52.847	52.847	0.000	14	0.737	6.545	6.659	0.741		761.629	330	5.497	860778105625918090	860777689072780784	860777689068586479	1464	
1	C37H80N2O9P2	[M - H2O + H]+	C37H79N2O8P2+	0.270	0.299	25.725	25.725	0.000	7	0.397	2.025	2.025	-24287.945		741.531	330	5.498	860778139209713329	860777689177638396	860777689177638395	1467	
1	C39H79N2O6P	[M + Na]+	C39H79N2NaO6P+	0.707	0.391	80.583	73.540	7.043	21	0.657	4.838	4.838	-0.118		725.557	330	5.499	860778109602118622	860777689265718788	860777689261524483	1469	
1	C39H81N2O7P	[M - H2O + H]+	C39H80N2O6P+	1.000	0.219	43.393	36.040	7.353	7	0.956	3.303	3.303	-25597.119		703.576	330	5.500	860778128111584043	860777689303467528	860777689303467527	1470	
1	C36H70N2O4	[M + H3N + H]+	C36H74N3O4+	0.851	0.333	33.973	33.973	0.000	12	0.876	0.072	0.189	0.899		612.568	332	5.539	860778109866359797	860777689366382096	860777689366382095	1472	
1	C26H36N2O6	[M + H]+	C26H37N2O6+	1.000	0.240	19.600	15.962	3.637	3	0.928	1.259	1.259	0.711		473.265	333	5.543	860778101284812886	860777689467045404	860777689467045403	1475	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	1.000	0.333	73.848	70.066	3.783	10	0.780	0.889	0.889	0.615		432.238	333	5.556	860778119509065761	860777689399936532	860777689399936531	1473	
1	C22H42O	[M + H3N + H]+	C22H46NO+	0.999	0.333	102.762	98.906	3.856	32	0.691	3.551	3.551	-0.122		340.357	334	5.564	860778102308223199	860777689563514408	860777689563514407	1478	
1	C36H63NO2	[M + H3N + H]+	C36H67N2O2+	0.482	0.037	24.127	24.127	0.000	5	0.546	-0.058	0.274	0.436		559.520	334	5.575	860778102085925062	860777689597068844	860777689597068843	1479	
1	C31H44O6	[M + H3N + H]+	C31H48NO6+	1.000	0.333	67.917	67.917	0.000	19	0.351	0.391	0.391	0.877		530.348	335	5.578	860778131072762899	860777689500599840	860777689500599839	1476	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	0.603	0.261	9.901	9.901	0.000	1	0.155	-0.181	0.181	-0.188		296.258	335	5.586	860778107433663254	860777689743869500	860777689743869499	1483	
1	C26H35NO8	[M + H3N + H]+	C26H39N2O8+	0.900	0.327	31.127	31.127	0.000	10	0.099	0.210	0.251	3.277		507.272	335	5.586	860778135485171068	860777690167494252	860777690167494251	1495	
1	C25H44N2O5	[M - H2O + H]+	C25H43N2O4+	0.410	0.333	30.999	30.999	0.000	7	0.710	-0.085	0.218	-41372.780		435.322	336	5.594	860778102329194726	860777689961973332	860777689961973331	1489	
1	C43H76N6O13	[M + H3N + H]+	C43H80N7O13+	0.335	0.333	71.234	71.234	0.000	26	0.785	2.204	2.604	-5.764		902.576	336	5.595	860778152371440578	860777689659983412	860777689659983411	1481	
1	C18H28O4	[M - H2O + H]+	C18H27O3+	0.661	0.500	23.685	23.685	0.000	3	0.442	-0.084	0.408	-61850.743		291.195	336	5.596	860778117164449477	860777689626428976	860777689626428975	1480	
1	C26H42O4	[M + H3N + H]+	C26H46NO4+	0.457	0.333	55.316	51.434	3.882	9	0.553	-0.480	1.116	0.056		436.342	336	5.598	860778107228142337	860777689819366980	860777689819366979	1485	
1	C24H40O5	[M - H2O + H]+	C24H39O4+	0.665	0.500	52.951	47.253	5.698	7	0.900	0.803	0.803	-46029.321		391.284	336	5.598	860778272374680716	860777689785812544	860777689785812543	1484	
1	C26H41NO4	[M + H3N + H]+	C26H45N2O4+	1.000	0.333	50.021	46.153	3.869	7	0.477	3.915	3.915	0.079		449.337	336	5.599	860778103562320250	860777689857115720	860777689857115719	1486	
1	C24H38O4	[M + Na]+	C24H38NaO4+	0.989	0.979	18.589	14.755	3.835	3	0.215	-0.757	0.757	-0.098		413.266	336	5.600	860778121321005241	860777689928418896	860777689928418895	1488	
1	C22H46N4O3	[M + Na]+	C22H46N4NaO3+	1.000	1.000	26.154	26.154	0.000	12	0.797	-0.539	1.770	-1.800		437.345	336	5.600	860778103000283451	860777689890670156	860777689886475851	1487	
1	C46H68N2O7	[M + H3N + H]+	C46H72N3O7+	0.799	0.331	45.665	45.665	0.000	25	0.617	0.347	0.363	2.854		778.539	336	5.600	860778171149340982	860777689710315064	860777689710315063	1482	
1	C34H60O2	[M + H3N + H]+	C34H64NO2+	1.000	0.333	125.821	125.821	0.000	43	0.874	0.457	1.656	0.662		518.494	336	5.606	860778277806304691	860777690419152520	860777690419152519	1502	
1	C31H63NO3	[M + H]+	C31H64NO3+	0.600	0.333	64.162	60.359	3.803	28	0.856	2.137	2.137	0.559		498.488	336	5.608	860778117571297010	860777689995527768	860777689995527767	1490	
1	C24H30O6	[M + H]+	C24H31O6+	1.000	0.477	43.527	39.666	3.860	6	0.979	1.488	1.488	0.060		415.212	337	5.613	860778104208243149	860777690695976616	860777690695976615	1510	
1	C33H61N3O9	[M - H2O + H]+	C33H60N3O8+	0.501	0.333	49.829	49.829	0.000	16	0.830	0.063	0.181	-28747.373		626.440	337	5.616	860778110780718174	860777690205242992	860777690201048687	1496	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.327	42.847	42.847	0.000	8	0.032	4.493	4.493	0.121		280.264	337	5.617	860778103918836107	860777690096191076	860777690096191075	1493	
1	C38H73N3O4	[M + H3N + H]+	C38H77N4O4+	0.880	0.233	29.981	29.981	0.000	17	0.737	0.084	0.363	0.309		653.594	337	5.619	860778104971606617	860777690066830944	860777690066830943	1492	
1	C36H67NO4	[M + H3N + H]+	C36H71N2O4+	1.000	0.001	124.245	124.245	0.000	42	0.799	1.271	2.136	-0.815		595.540	337	5.620	860778128531014480	860777690033276508	860777690033276507	1491	
1	C43H70O5	[M - H2O + H]+	C43H69O4+	0.620	0.475	71.715	71.715	0.000	29	0.664	-0.755	1.434	-27731.717		649.517	337	5.622	860778124986827169	860777690133939816	860777690129745511	1494	
1	C24H44O	[M + H3N + H]+	C24H48NO+	1.000	0.333	81.813	78.018	3.795	29	0.794	2.261	2.261	0.050		366.373	337	5.624	860778118007504730	860777690238797428	860777690234603123	1497	
1	C36H72NO7P	[M + H]+	C36H73NO7P+	1.000	1.000	0.230	0.230	0.000	0	0.000	-1.865	1.865	-2.003		662.511	337	5.625	860778128849781626	860777690280740472	860777690280740471	1498	
1	C28H57NO3	[M - H2O + H]+	C28H56NO2+	0.998	0.333	14.706	14.706	0.000	5	0.262	0.002	0.127	-41079.633		438.431	338	5.627	860778120234680393	860777690318489212	860777690318489211	1499	
1	C38H74NO8P	[M + H]+	C38H75NO8P+	1.000	1.000	48.409	41.721	6.689	7	0.850	3.174	3.174	2.255		704.524	338	5.636	860778112982727918	860777690352043648	860777690352043647	1500	
1	C37H71N7O2	[M - H2O + H]+	C37H70N7O+	0.390	0.310	6.128	6.128	0.000	4	0.937	0.251	0.328	-28655.222		628.563	338	5.637	860778107488189220	860777690452706956	860777690452706955	1503	
1	C27H55NO3	[M - H2O + H]+	C27H54NO2+	0.989	0.333	86.111	86.111	0.000	18	0.553	-0.252	1.003	-42437.244		424.414	339	5.648	860778107676932942	860777690494650000	860777690494649999	1504	
1	C30H45NO6	[M + H]+	C30H46NO6+	1.000	0.333	139.431	136.011	3.420	38	0.813	3.266	3.266	0.804		516.332	339	5.649	860778114572369404	860777690830194360	860777690830194359	1514	
1	C26H48O2	[M + H3N + H]+	C26H52NO2+	1.000	0.333	71.153	67.232	3.921	18	0.827	5.455	5.455	-0.040		410.399	339	5.650	860778114727558685	860777690528204436	860777690528204435	1505	
1	C36H77NO8P	[M + Na]+	C36H77NNaO8P+	1.000	1.000	27.390	27.390	0.000	7	0.771	3.069	3.069	-2.014		705.526	339	5.651	860778108947807135	860777690796639924	860777690796639923	1513	
1	C30H60N2O3	[M + H3N + H]+	C30H64N3O3+	0.578	0.333	8.940	5.245	3.696	1	0.794	10.927	10.927	0.682		514.495	339	5.652	860778129017553810	860777690561758872	860777690561758871	1506	
1	C38H74NO8P	[M + H]+	C38H75NO8P+	1.000	1.000	36.244	36.244	0.000	27	0.717	0.397	0.717	1.254	PC 30:1	704.523	339	5.653	860778129210491849	860777690763085488	860777690758891183	1512	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.600	0.333	58.667	52.015	6.652	17	0.885	2.443	2.443	0.230		460.269	339	5.655	860778131576079480	860777690662422180	860777690662422179	1509	
1	C37H69NO10	[M + H3N + H]+	C37H73N2O10+	1.000	0.333	47.147	47.147	0.000	26	0.636	0.097	0.483	0.669		705.526	339	5.655	860778126773600867	860777690385598084	860777690385598083	1501	
1	C26H36N2O6	[M + H]+	C26H37N2O6+	1.000	0.260	21.085	14.846	6.240	3	0.870	-0.162	1.502	0.817		473.265	339	5.656	860778133052474529	860777690863748796	860777690863748795	1515	
1	C48H72N2O9	[M + H3N + H]+	C48H76N3O9+	0.343	0.333	136.149	136.149	0.000	27	0.650	2.064	2.064	2.305		838.560	340	5.660	860778174265709069	860777690595313308	860777690595313307	1507	
1	C29H40O6	[M + H3N + H]+	C29H44NO6+	1.000	0.333	115.022	106.665	8.357	28	0.720	4.363	4.712	0.688		502.317	340	5.664	860778113813200310	860777691178321632	860777691178321631	1524	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	1.000	0.333	52.404	48.506	3.899	14	0.767	2.570	2.570	0.499		432.238	340	5.664	860778121409085644	860777690628867744	860777690628867743	1508	
1	C31H46N2O6	[M + H]+	C31H47N2O6+	1.000	0.059	14.618	6.705	7.913	1	0.860	5.974	5.974	0.656		543.343	340	5.671	860778115172154957	860777690972800712	860777690972800711	1518	
1	C31H47NO6	[M + H]+	C31H48NO6+	1.000	0.333	137.052	128.304	8.747	36	0.894	3.523	3.523	1.160		530.348	340	5.673	860778113024670962	860777690930857668	860777690930857667	1517	
1	C29H40O6	[M + H]+	C29H41O6+	1.000	0.500	45.150	36.706	8.444	14	0.966	1.005	1.005	0.669		485.290	340	5.674	860778113595096466	860777691283179244	860777691283179243	1527	
1	C27H36N6O5	[M - H2O + H]+	C27H35N6O4+	0.800	0.292	16.354	10.037	6.317	5	0.100	0.376	0.671	-35503.808		507.272	341	5.684	860778110432590919	860777691144767196	860777691144767195	1523	
1	C23H49NO2	[M - H2O + H]+	C23H48NO+	0.836	0.333	21.535	21.535	0.000	4	0.319	0.099	0.312	-50823.912		354.373	341	5.686	860778114220047836	860777690729531052	860777690729531051	1511	
1	C34H36O6	[M - H2O + H]+	C34H35O5+	1.000	0.171	6.097	4.278	1.819	0	0.000	-2.520	2.520	-34423.440		523.247	341	5.691	860778118162693991	860777691077658324	860777691077658323	1521	
1	C34H50O6	[M + H3N + H]+	C34H54NO6+	1.000	0.333	35.993	29.268	6.726	18	0.878	0.698	0.986	0.428		572.395	342	5.692	860778116216536699	860777691044103888	860777691039909583	1520	
1	C33H51NO6	[M + H]+	C33H52NO6+	1.000	0.333	67.344	63.875	3.468	30	0.859	4.511	4.511	-0.188		558.379	342	5.693	860778163549261558	860777691211876068	860777691211876067	1525	
1	C25H46O2	[M + H3N + H]+	C25H50NO2+	1.000	0.333	61.440	57.478	3.962	15	0.855	4.711	4.711	-0.142		396.384	342	5.704	860778117852315424	860777691006355148	860777691006355147	1519	
1	C17H30O5	[M + Na]+	C17H30NaO5+	1.000	0.982	249.019	246.869	2.151	49	0.936	4.973	4.973	6.866		337.201	342	5.704	860778118393380726	860777691350288116	860777691350288115	1529	
1	C24H39N5O8	[M - H2O + H]+	C24H38N5O7+	0.292	0.278	14.742	14.742	0.000	9	0.065	0.170	0.485	-35437.560		508.275	343	5.719	860778173326184880	860777690897303232	860777690897303231	1516	
1	C36H58O2S	[M + H3N + H]+	C36H62NO2S+	0.992	0.332	33.357	28.233	5.124	15	0.788	4.844	4.844	4.214		572.452	344	5.728	860778177151390515	860777691249624808	860777691249624807	1526	
1	C34H66O4	[M + H3N + H]+	C34H70NO4+	0.877	0.333	52.240	48.616	3.624	17	0.701	-0.179	1.540	0.187		556.530	344	5.731	860778119043497970	860777691316733680	860777691316733679	1528	
1	C55H75NO14	[M + H3N + H]+	C55H79N2O14+	0.878	0.010	16.090	16.090	0.000	25	0.651	0.726	0.853	1.945		991.555	344	5.731	860778407347390809	860777691111212760	860777691111212759	1522	
1	C37H78BN5O9	[M - H2O + H]+	C37H77BN5O8+	0.468	0.172	21.822	21.822	0.000	10	0.625	0.015	0.605	-24686.289		729.589	345	5.756	860778113314078044	860777691383842552	860777691379648247	1530	
1	C24H44O	[M + H3N + H]+	C24H48NO+	1.000	0.333	161.248	157.290	3.958	44	0.765	0.693	1.442	0.050		366.373	346	5.761	860778121279062195	860777691417396988	860777691417396987	1531	
1	C7H15NO2	[M + K]+	C7H15KNO2+	1.000	0.183	9.186	9.186	0.000	3	0.156	-0.577	1.583	-0.390		184.073	346	5.768	860778408068811125	860777691446757120	860777691446757119	1532	
1	C37H74NO8P	[M + H]+	C37H75NO8P+	1.000	1.000	41.609	41.609	0.000	7	0.908	2.579	2.579	1.240		692.523	346	5.771	860778139528480518	860777691480311556	860777691480311555	1533	
1	C24H49NO2	[M - H2O + H]+	C24H48NO+	0.829	0.333	18.657	18.657	0.000	6	0.588	0.272	0.428	-49159.078		366.373	346	5.774	860778127050424969	860777692046542664	860777692046542663	1550	
1	C27H60FN4O3	[M + H]+	C27H61FN4O3+	0.755	0.500	32.759	32.759	0.000	11	0.836	0.056	0.316	0.607		508.473	347	5.776	860778113611873700	860777691513865992	860777691513865991	1534	
1	C34H71N3O5	[M - H2O + H]+	C34H70N3O4+	0.561	0.333	36.662	36.662	0.000	16	0.826	0.060	0.247	-30810.815		584.537	347	5.776	860778114324905443	860777691547420428	860777691547420427	1535	
1	C23H44O	[M + H3N + H]+	C23H48NO+	0.977	0.333	110.481	106.702	3.778	22	0.656	2.734	2.734	-0.004		354.373	347	5.777	860778114689809941	860777691610334996	860777691610334995	1537	
1	C41H81NO6	[M + Na]+	C41H81NNaO6+	0.998	1.000	18.648	18.648	0.000	9	0.780	0.158	0.298	-2.569		706.594	347	5.778	860778120985460859	860777691748747044	860777691744552739	1541	
1	C38H75N3O7	[M - H2O + H]+	C38H74N3O6+	0.522	0.331	63.179	63.179	0.000	22	0.840	0.418	0.418	-26938.781		668.558	347	5.778	860778412363778643	860777691576780560	860777691576780559	1536	
1	C31H47NO6	[M + H]+	C31H48NO6+	1.000	0.333	151.938	143.206	8.731	40	0.886	3.979	3.979	1.292		530.348	347	5.779	860778131441861724	860777692012988228	860777692012988227	1549	
1	C38H73N3O5	[M + H]+	C38H74N3O5+	1.000	0.300	3.091	3.091	0.000	1	0.892	11.045	11.045	0.645		652.563	347	5.786	860778113964195278	860777691677443868	860777691677443867	1539	
1	C39H81N2O6P	[M + Na]+	C39H81N2NaO6P+	0.285	0.145	55.806	55.806	0.000	19	0.616	5.214	5.214	0.432		727.573	347	5.788	860778118854754264	860777691643889432	860777691643889431	1538	
1	C39H83N2O7P	[M - H2O + H]+	C39H82N2O6P+	1.000	0.333	45.799	37.280	8.519	7	0.961	2.902	2.902	-25525.464		705.591	347	5.790	860778157714984370	860777691782301480	860777691782301479	1542	
1	C29H40O6	[M + H3N + H]+	C29H44NO6+	1.000	0.333	88.017	79.962	8.055	23	0.698	2.507	2.507	0.767		502.317	348	5.792	860778117223169754	860777692117845840	860777692117845839	1552	
1	C29H40O6	[M + H]+	C29H41O6+	1.000	0.500	52.877	44.520	8.357	14	0.961	1.382	1.382	0.607		485.290	348	5.792	860778116006821479	860777692080097100	860777692080097099	1551	
1	C40H78NO8P	[M + Na]+	C40H78NNaO8P+	1.000	1.000	43.991	43.991	0.000	8	0.906	3.694	3.694	3.677		754.539	348	5.793	860778131676742815	860777691715192608	860777691715192607	1540	
1	C27H36N6O5	[M - H2O + H]+	C27H35N6O4+	0.800	0.071	9.180	3.128	6.053	2	0.081	-0.134	1.423	-35503.768		507.272	348	5.804	860778131626411154	860777692545664896	860777692545664895	1564	
1	C48H80O3	[M + H3N + H]+	C48H84NO3+	0.956	0.333	50.814	50.814	0.000	19	0.427	0.816	2.999	-4.971		722.641	348	5.805	860778122692542782	860777691815855916	860777691815855915	1543	
1	C50H86N2O3	[M + H3N + H]+	C50H90N3O3+	0.997	0.333	31.693	31.693	0.000	20	0.610	4.178	4.178	-3.856		780.695	348	5.806	860778115209903702	860777691878770484	860777691878770483	1545	
1	C31H46N2O6	[M + H]+	C31H47N2O6+	1.000	0.163	19.836	11.927	7.909	3	0.885	0.651	2.452	0.711		543.343	348	5.808	860778122084368682	860777692151400276	860777692151400275	1553	
1	C26H36N2O6	[M + H]+	C26H37N2O6+	1.000	0.241	14.501	7.883	6.618	1	0.933	6.148	6.148	0.838		473.265	349	5.810	860778122952589672	860777692252063584	860777692252063583	1556	
1	C43H83N3O5	[M + Na]+	C43H83N3NaO5+	0.998	0.702	51.445	51.445	0.000	20	0.469	0.590	0.621	0.862		744.623	349	5.811	860778128040280855	860777691845216048	860777691845216047	1544	
1	C30H45NO6	[M + H]+	C30H46NO6+	1.000	0.333	140.408	136.795	3.614	39	0.906	3.151	3.603	0.921		516.332	349	5.813	860778145123682513	860777691945879356	860777691945879355	1547	
1	C34H36O6	[M - H2O + H]+	C34H35O5+	1.000	0.227	8.550	4.289	4.260	0	0.000	-2.404	2.404	-34423.401		523.247	349	5.818	860778139331348181	860777692579219332	860777692579219331	1565	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.600	0.333	54.511	48.093	6.417	15	0.888	2.099	2.268	0.273		460.269	349	5.821	860778118544375690	860777692218509148	860777692214314843	1555	
1	C46H78NO8P	[M + H]+	C46H79NO8P+	1.000	1.000	32.886	32.886	0.000	7	0.881	2.362	2.362	0.520		804.554	350	5.831	860778125708247542	860777691979433792	860777691979433791	1548	
1	C58H80O12	[M + Na]+	C58H80NaO12+	1.000	0.769	15.307	8.543	6.764	1	0.951	-0.084	0.084	0.455		991.555	350	5.835	860778118603095967	860777692742797208	860777692742797207	1570	
1	C17H30O5	[M + Na]+	C17H30NaO5+	1.000	0.953	240.365	238.845	1.521	48	0.942	4.322	4.322	6.866		337.201	350	5.835	860778125733413368	860777692516304764	860777692512110459	1563	
1	C24H30O6	[M + H]+	C24H31O6+	1.000	0.486	46.238	39.599	6.639	6	0.977	1.421	1.421	0.156		415.212	351	5.846	860778117973950275	860777692184954712	860777692184954711	1554	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	1.000	0.333	54.441	50.615	3.825	15	0.814	3.684	3.684	0.499		432.238	351	5.853	860778140195374890	860777691912324920	860777691912324919	1546	
1	C9H18O5	[M - H2O + H]+	C9H17O4+	0.800	0.066	21.537	21.537	0.000	3	0.099	0.670	0.670	-95237.201		189.112	351	5.855	860778140115683087	860777692482750328	860777692482750327	1562	
1	C44H80N2O5	[M + H3N + H]+	C44H84N3O5+	1.000	0.333	88.589	88.589	0.000	27	0.620	2.238	2.987	0.382		734.641	351	5.856	860778121690104062	860777692348532588	860777692348532587	1559	
1	C34H50O6	[M + H3N + H]+	C34H54NO6+	1.000	0.333	25.883	18.963	6.921	14	0.796	0.214	0.897	0.358		572.395	351	5.856	860778150299454237	860777692709242772	860777692709242771	1569	
1	C46H86N4O5	[M + H3N + H]+	C46H90N5O5+	0.960	0.172	23.720	23.720	0.000	18	0.695	1.716	2.305	0.369		792.694	351	5.856	860778158230883828	860777692319172456	860777692314978151	1558	
1	C26H45NO2	[M + H3N + H]+	C26H49N2O2+	0.984	0.333	33.426	33.426	0.000	8	0.788	-0.115	0.422	-0.190		421.379	351	5.857	860778115457367644	860777692281423716	860777692281423715	1557	
1	C44H83N3O5	[M + Na]+	C44H83N3NaO5+	1.000	1.000	42.103	42.103	0.000	23	0.799	-1.052	1.305	0.379		756.623	352	5.859	860778122763845965	860777692419835760	860777692419835759	1560	
1	C33H51NO6	[M + H]+	C33H52NO6+	0.999	0.333	37.140	33.490	3.650	21	0.706	3.904	3.904	-0.224		558.379	352	5.872	860778127599878879	860777692646328204	860777692646328203	1567	
1	C10H14O2	[M - H2O + H]+	C10H13O+	1.000	0.500	24.173	24.173	0.000	3	0.243	4.531	4.531	-120798.455		149.096	352	5.875	860778125670498797	860777692449195892	860777692449195891	1561	
1	C23H42BN7O8	[M + H3N + H]+	C23H46BN8O8+	0.999	0.229	71.850	71.850	0.000	21	0.610	2.307	2.307	1.714		572.357	352	5.875	860778134805693788	860777692675688336	860777692675688335	1568	
1	C26H47NO	[M + H3N + H]+	C26H51N2O+	0.995	0.333	42.153	42.153	0.000	8	0.716	0.199	0.206	0.195		407.400	353	5.882	860778126039597620	860777692772157340	860777692772157339	1571	
1	C29H40O6	[M + K]+	C29H40KO6+	1.000	0.991	19.763	19.763	0.000	8	0.048	0.366	0.366	1.764		523.247	353	5.886	860778135657137554	860777693254502356	860777693254502355	1585	
1	C31H45NO6	[M + H]+	C31H46NO6+	1.000	0.333	75.579	75.579	0.000	23	0.869	2.915	2.915	3.020		528.334	354	5.896	860778142938449930	860777692612773768	860777692612773767	1566	
1	C34H62O3	[M + H3N + H]+	C34H66NO3+	1.000	0.333	171.956	168.288	3.668	52	0.955	-0.292	1.382	0.352		536.504	354	5.902	860778142468687820	860777692881209256	860777692881209255	1574	
1	C32H58O3	[M + H3N + H]+	C32H62NO3+	1.000	0.333	145.412	141.694	3.718	47	0.889	0.525	1.531	0.371		508.473	354	5.903	860778122633822517	860777692805711776	860777692805711775	1572	
1	C30H42O6	[M + H3N + H]+	C30H46NO6+	1.000	0.333	45.648	45.648	0.000	11	0.365	0.318	0.566	0.834		516.332	354	5.906	860778125477560789	860777693220947920	860777693220947919	1584	
1	C33H48O6	[M + H3N + H]+	C33H52NO6+	1.000	0.333	56.259	56.259	0.000	14	0.304	0.226	0.410	-0.322		558.379	354	5.907	860778135770383780	860777693283862488	860777693283862487	1586	
1	C36H68N2O3	[M + H3N + H]+	C36H72N3O3+	0.972	0.333	16.633	16.633	0.000	6	0.892	0.418	1.227	0.421		594.557	354	5.907	860778122826760546	860777692948318128	860777692948318127	1576	
1	C32H61FN2O5	[M + H3N + H]+	C32H65FN3O5+	0.265	0.263	6.817	3.515	3.301	2	0.799	5.026	5.596	-0.791		590.490	355	5.911	860778126488388160	860777692986066868	860777692986066867	1577	
1	C40H76NO8P	[M + H]+	C40H77NO8P+	1.000	1.000	48.469	41.447	7.022	7	0.939	2.892	2.892	0.710		730.539	355	5.914	860778122151477554	860777692914763692	860777692914763691	1575	
1	C38H73N3O6	[M - H2O + H]+	C38H72N3O5+	0.503	0.286	3.077	3.077	0.000	1	0.942	5.795	5.795	-27684.770		650.547	355	5.915	860778133958444293	860777693019621304	860777693019621303	1578	
1	C31H47NO6	[M + H]+	C31H48NO6+	1.000	0.333	149.691	140.919	8.772	40	0.904	3.821	3.821	1.349		530.348	355	5.920	860778134465955131	860777693489383408	860777693489383407	1592	
1	C27H36N6O5	[M - H2O + H]+	C27H35N6O4+	0.800	0.168	10.790	4.349	6.441	2	0.043	0.467	0.467	-35503.625		507.272	356	5.932	860778127985754887	860777693455828972	860777693455828971	1591	
1	C34H66O4	[M + H3N + H]+	C34H70NO4+	0.999	0.333	75.355	68.759	6.596	25	0.497	2.857	2.857	0.294		556.530	356	5.933	860778119148355594	860777693057370044	860777693057370043	1579	
1	C44H80N2O5	[M + H3N + H]+	C44H84N3O5+	1.000	0.333	72.996	72.996	0.000	23	0.624	4.214	4.346	0.586		734.641	356	5.940	860778121228730530	860777693153839048	860777693153839047	1582	
1	C26H45NO2	[M + H3N + H]+	C26H49N2O2+	0.999	0.333	47.880	47.880	0.000	8	0.758	-0.095	0.422	-0.167		421.379	357	5.946	860778128430351165	860777693086730176	860777693086730175	1580	
1	C46H86N4O5	[M + H3N + H]+	C46H90N5O5+	0.980	0.241	45.633	45.633	0.000	25	0.688	3.182	3.185	0.470		792.694	357	5.949	860778136009459129	860777693120284612	860777693120284611	1581	
1	C34H50O6	[M + H3N + H]+	C34H54NO6+	1.000	0.333	31.747	25.082	6.665	14	0.825	0.894	0.962	0.376		572.395	357	5.951	860778126031208991	860777693522937844	860777693522937843	1593	
1	C44H83N3O5	[M + Na]+	C44H83N3NaO5+	1.000	1.000	30.142	30.142	0.000	18	0.812	-0.748	0.846	0.418		756.623	357	5.952	860778127151088274	860777693187393484	860777693187393483	1583	
1	C40H83N2O7P	[M - H2O + H]+	C40H82N2O6P+	1.000	0.327	36.389	36.389	0.000	7	0.963	2.934	2.934	-25097.911		717.591	358	5.964	860778121576857832	860777693321611228	860777693317416923	1587	
1	C34H62O4	[M + H3N + H]+	C34H66NO4+	1.000	0.333	206.890	203.285	3.604	52	0.968	-0.414	1.131	0.333		552.499	358	5.971	860778139213907653	860777693384525796	860777693384525795	1589	
1	C40H76NO10P	[M + H]+	C40H77NO10P+	1.000	1.000	64.593	64.593	0.000	32	0.843	1.986	1.986	0.707	PS(18:1_16:0)	762.529	358	5.975	860778143542429832	860777693418080232	860777693418080231	1590	
1	C26H51NO2	[M - H2O + H]+	C26H50NO+	0.303	0.229	61.616	61.616	0.000	13	0.394	3.309	3.309	-45900.197		392.389	359	5.979	860778121836904721	860777693350971360	860777693350971359	1588	
1	C31H46N2O6	[M + H]+	C31H47N2O6+	1.000	0.333	65.160	65.160	0.000	24	0.494	0.956	0.958	0.472		543.343	359	5.981	860778142649042904	860777693975922728	860777693975922727	1606	
1	C31H45NO6	[M + H]+	C31H46NO6+	0.998	0.333	104.129	104.129	0.000	31	0.767	4.681	4.681	3.039		528.334	359	5.990	860778186903147906	860777693556492280	860777693556492279	1594	
