formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C30H41NO6	[M + H3N + H]+	C30H45N2O6+	Polyketides	0.402	Macrolides	0.417	Cytochalasan alkaloids	0.055	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.874	Ketones	0.601	Ketones	0.601	Organic compounds; Organoheterocyclic compounds; Ketones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	529.329	259	4.313	860778076613914148	860777679551709600	860777679551709599	1188	
1	C20H35N5O3	[M + K]+	C20H35KN5O3+	Fatty acids	0.873	Fatty amides	0.597	Polyamines	0.146	Lipids and lipid-like molecules	0.936	Fatty Acyls	0.932	Fatty amides	0.895	N-acyl amines	0.910	N-acyl amines	0.910	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	432.238	259	4.315	860778104283740662	860777679052587364	860777679052587363	1173	
2	C26H35NO7S	[M + H3N + H]+	C26H39N2O7S+	Polyketides	0.526	Macrolides	0.561	Labdane diterpenoids	0.078	Benzenoids	0.691							Benzenoids	0.691	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	523.247	259	4.319	860778539321169202	860777679316828548	860777679316828547	1181	
2	C31H58N2O5	[M + H3N + H]+	C31H62N3O5+	Fatty acids	0.493	Steroids	0.290	Cholane steroids	0.136	Lipids and lipid-like molecules	0.971	Steroids and steroid derivatives	0.695	Bile acids, alcohols and derivatives	0.497	Glycinated bile acids and derivatives	0.595	Glycinated bile acids and derivatives	0.595	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Glycinated bile acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	556.468	259	4.320	860778075498228913	860777679220359544	860777679220359543	1178	
1	C21H38O	[M + H3N + H]+	C21H42NO+	Fatty acids	0.987	Fatty acyls	0.978	Fatty alcohols	0.792	Lipids and lipid-like molecules	0.655	Fatty Acyls	0.681	Fatty alcohols	0.537	Long-chain fatty alcohols	0.627	Long-chain fatty alcohols	0.627	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	324.326	259	4.322	860778078086115216	860777679253913980	860777679253913979	1179	
2	C31H62N2O5	[M + H]+	C31H63N2O5+	Fatty acids	1.000	Fatty amides	0.900	N-acyl amines	0.630	Lipids and lipid-like molecules	0.990	Fatty Acyls	0.988	Fatty amides	0.973	N-acyl amines	0.967	N-acyl amines	0.967	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	543.474	259	4.323	860778383687320816	860777679115501932	860777679115501931	1175	
1	C26H33NO6	[M + H3N + H]+	C26H37N2O6+	Polyketides	0.298	Cyclic polyketides	0.353	3-Spirotetramic acids	0.121	Lipids and lipid-like molecules	0.617							Lipids and lipid-like molecules	0.617	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	473.265	260	4.339	860778077582798602	860777679086141800	860777679086141799	1174	
1	C26H35NO8	[M + H3N + H]+	C26H39N2O8+	Amino acids and Peptides	0.650	Macrolides	0.570	3-Spirotetramic acids	0.212	Lipids and lipid-like molecules	0.569							Lipids and lipid-like molecules	0.569	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	507.272	261	4.344	860778083337384443	860777679350382984	860777679350382983	1182	
1	C33H65N3O6	[M + H3N + H]+	C33H69N4O6+	Amino acids and Peptides	0.387	Oligopeptides	0.908	Lipopeptides	0.659	Organic acids and derivatives	0.998	Peptidomimetics	0.643	Depsipeptides	0.600	Cyclic depsipeptides	0.609	Cyclic depsipeptides	0.609	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	617.523	262	4.362	860778114517843434	860777679417491856	860777679417491855	1184	
1	C20H38O	[M + H3N + H]+	C20H42NO+	Fatty acids	0.959	Fatty acyls	0.881	Fatty alcohols	0.825	Lipids and lipid-like molecules	0.785	Fatty Acyls	0.742	Fatty alcohols	0.638	Long-chain fatty alcohols	0.614	Long-chain fatty alcohols	0.614	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	312.326	262	4.369	860778053130004059	860777679484600728	860777679484600727	1186	
1	C33H64N2O7	[M + H3N + H]+	C33H68N3O7+	Fatty acids	0.641	Oligopeptides	0.558	Lipopeptides	0.481	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.872	Amino acids and derivatives	0.861	Alpha amino acid esters	0.708	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Macrolide lactams; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	618.506	262	4.375	860778100928297014	860777679585264036	860777679585264035	1189	
1	C43H76O3	[M + H]+	C43H77O3+	Fatty acids	0.962	Fatty esters	0.910	Fatty acid estolides	0.302	Lipids and lipid-like molecules	0.995	Steroids and steroid derivatives	0.351	Steroid esters	0.624			Steroid esters	0.624	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Steroid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	641.584	263	4.375	860778058662291555	860777679518155164	860777679518155163	1187	
1	C27H42O3	[M + H3N + H]+	C27H46NO3+	Fatty acids	0.794	Steroids	0.166	Unsaturated fatty acids	0.269	Lipids and lipid-like molecules	0.964	Fatty Acyls	0.788					Fatty Acyls	0.788	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	432.345	263	4.391	860778396412839744	860777679727870388	860777679723676083	1193	
1	C31H44O6	[M + H3N + H]+	C31H48NO6+	Terpenoids	0.447	Triterpenoids	0.092	Limonoids	0.017	Lipids and lipid-like molecules	0.649							Lipids and lipid-like molecules	0.649	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	530.347	264	4.393	860778120498921567	860777679383937420	860777679383937419	1183	
1	C27H51NO3	[M + H3N + H]+	C27H55N2O3+	Fatty acids	1.000	Fatty amides	0.905	N-acyl ethanolamines (endocannabinoids)	0.359	Lipids and lipid-like molecules	0.976	Fatty Acyls	0.974	Fatty acid esters	0.609			Fatty acid esters	0.609	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	455.421	264	4.394	860778101846849724	860777679623012776	860777679623012775	1190	
1	C29H53NO4	[M + H3N + H]+	C29H57N2O4+	Fatty acids	0.999	Fatty esters	0.889	N-acyl amines	0.305	Lipids and lipid-like molecules	0.981	Fatty Acyls	0.976	Fatty amides	0.592	N-acyl amines	0.566	N-acyl amines	0.566	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	497.432	264	4.394	860778108507405200	860777679761424824	860777679761424823	1194	
1	C31H46N2O6	[M + H]+	C31H47N2O6+	Alkaloids	0.938	Tyrosine alkaloids	0.915	Isoquinoline alkaloids	0.758	Alkaloids and derivatives	0.610							Alkaloids and derivatives	0.610	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Piperidines; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Aralkylamines; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	543.343	264	4.396	860778113284717862	860777679287468416	860777679287468415	1180	
1	C27H55N3O4	[M - H2O + H]+	C27H54N3O3+	Amino acids and Peptides	0.390	Oligopeptides	0.257	Open-chain polyketides	0.304	Organic acids and derivatives	0.980	Carboxylic acids and derivatives	0.964	Amino acids, peptides, and analogues	0.605	Amino acids and derivatives	0.591	Amino acids and derivatives	0.591	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	468.416	264	4.397	860778083077337587	860777679690121648	860777679690121647	1192	
2	C36H68N2O5	[M + Na]+	C36H68N2NaO5+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	0.999	Lipids and lipid-like molecules	0.995	Sphingolipids	0.986	Ceramides	0.995	Long-chain ceramides	0.606	Long-chain ceramides	0.606	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	631.503	264	4.397	860778096746575586	860777679451046292	860777679451046291	1185	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	Shikimates and Phenylpropanoids	0.542	Lignans	0.519	Neolignans	0.064	Benzenoids	0.925	Phenol ethers	0.572					Phenol ethers	0.572	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organooxygen compounds; Dialkyl ethers; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	460.269	264	4.402	860778075640835348	860777679794979260	860777679794979259	1195	
1	C11H29N5O2	[M + H3N + H]+	C11H33N6O2+	Fatty acids	0.499	Small peptides	0.285	Polyamines	0.356	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.993					Organonitrogen compounds	0.993	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.267	265	4.414	860778119269990416	860777680080191964	860777680080191963	1203	
1	C29H56N2O5	[M + H3N + H]+	C29H60N3O5+	Fatty acids	0.954	Fatty amides	0.504	Lipopeptides	0.142	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.845	Amino acids and derivatives	0.836	Alpha amino acid esters	0.612	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	530.453	265	4.415	860778504491667910	860777679979528656	860777679979528655	1200	
1	C17H30O5	[M + Na]+	C17H30NaO5+	Fatty acids	0.879	Macrolides	0.183	Macrolide lactones	0.477	Lipids and lipid-like molecules	0.776	Fatty Acyls	0.799	Fatty acid esters	0.540			Fatty acid esters	0.540	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337.201	265	4.424	860778075359816812	860777680013083092	860777680013083091	1201	
1	C29H40O6	[M + H3N + H]+	C29H44NO6+	Terpenoids	0.722	Sesquiterpenoids	0.395	Open-chain polyketides	0.124	Lipids and lipid-like molecules	0.907	Fatty Acyls	0.674	Fatty acid esters	0.718			Fatty acid esters	0.718	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	502.317	266	4.426	860778080804024568	860777679937585612	860777679937585611	1199	
1	C9H14O2	[M + H3N + H]+	C9H18NO2+	Fatty acids	0.787	Fatty Acids and Conjugates	0.612	Unsaturated fatty acids	0.592	Lipids and lipid-like molecules	0.556							Lipids and lipid-like molecules	0.556	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	172.133	266	4.426	860778078476185550	860777680176660968	860777680176660967	1206	
1	C29H40O6	[M + H]+	C29H41O6+	Polyketides	0.525	Linear polyketides	0.170	Open-chain polyketides	0.157	Lipids and lipid-like molecules	0.773							Lipids and lipid-like molecules	0.773	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	485.290	266	4.427	860778075389176966	860777679866282436	860777679866282435	1197	
1	C18H30O	[M + H3N + H]+	C18H34NO+	Fatty acids	0.635	Fatty acyls	0.625	Fatty alcohols	0.122	Lipids and lipid-like molecules	0.837	Prenol lipids	0.536					Prenol lipids	0.536	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	280.264	266	4.427	860778106838072007	860777680050831832	860777680050831831	1202	
1	C31H47NO6	[M + H]+	C31H48NO6+	Polyketides	0.884	Macrolides	0.787	Open-chain polyketides	0.631	Phenylpropanoids and polyketides	0.388	Macrolides and analogues	0.552					Macrolides and analogues	0.552	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Macrolides and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	530.348	266	4.428	860778473252491110	860777680587702808	860777680587702807	1218	
1	C18H28O	[M + H3N + H]+	C18H32NO+	Fatty acids	0.988	Fatty acyls	0.611	Unsaturated fatty acids	0.618	Lipids and lipid-like molecules	0.905	Fatty Acyls	0.794					Fatty Acyls	0.794	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	278.248	266	4.432	860778279282699785	860777680319267320	860777680319267319	1210	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	Fatty acids	1.000	Fatty Acids and Conjugates	0.882	Unsaturated fatty acids	0.898	Lipids and lipid-like molecules	0.984	Fatty Acyls	0.972	Lineolic acids and derivatives	0.765			Lineolic acids and derivatives	0.765	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	296.258	266	4.435	860778076089626024	860777680218604012	860777680218604011	1207	
1	C59H79N5O8	[M + H]+	C59H80N5O8+	Amino acids and Peptides	0.934	Oligopeptides	0.849	Cyclic peptides	0.100	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.887	Amino acids and derivatives	0.875	Alpha amino acids and derivatives	0.816	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	986.599	266	4.435	860778079105331266	860777680352821756	860777680352821755	1211	
1	C38H76N4O6	[M - H2O + H]+	C38H75N4O5+	Amino acids and Peptides	0.925	Oligopeptides	0.989	Lipopeptides	0.423	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.955	Peptides	0.523	Peptides	0.523	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	667.573	266	4.438	860778077578604294	860777680285712884	860777680285712883	1209	
1	C30H42O6	[M + H3N + H]+	C30H46NO6+	Terpenoids	0.421	Triterpenoids	0.110	Limonoids	0.017	Lipids and lipid-like molecules	0.639	Prenol lipids	0.511					Prenol lipids	0.511	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	516.332	266	4.439	860778099112163246	860777679656567212	860777679656567211	1191	
1	C31H45NO6	[M + H]+	C31H46NO6+	Polyketides	0.522	Macrolides	0.592	Open-chain polyketides	0.385	Lipids and lipid-like molecules	0.627							Lipids and lipid-like molecules	0.627	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	528.334	266	4.441	860778066996374261	860777680482845196	860777680482845195	1215	
3	C30H58N2O5	[M + H3N + H]+	C30H62N3O5+	Fatty acids	0.998	Fatty amides	0.713	N-acyl amines	0.200	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.699	Amino acids and derivatives	0.694	Amino acids and derivatives	0.694	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	544.470	267	4.442	860778060478425389	860777680449290760	860777680449290759	1214	
1	C24H30O6	[M + H]+	C24H31O6+	Shikimates and Phenylpropanoids	0.701	Lignans	0.877	Neolignans	0.336	Benzenoids	0.950	Phenol ethers	0.628					Phenol ethers	0.628	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	415.212	267	4.443	860778061627664789	860777680386376192	860777680386376191	1212	
1	C33H51NO6	[M + H]+	C33H52NO6+	Amino acids and Peptides	0.579	Linear polyketides	0.245	Open-chain polyketides	0.208	Organic acids and derivatives	0.957	Carboxylic acids and derivatives	0.924	Amino acids, peptides, and analogues	0.611	Amino acids and derivatives	0.606	Amino acids and derivatives	0.606	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	558.379	267	4.445	860778077452775126	860777680524788240	860777680520593935	1216	
