formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C27H47NO2	[M + H3N + H]+	C27H51N2O2+	Fatty acids	0.997	Fatty amides	0.856	N-acyl ethanolamines (endocannabinoids)	0.590	Lipids and lipid-like molecules	0.810	Fatty Acyls	0.790	Fatty amides	0.701	N-acyl amines	0.510	N-acyl amines	0.510	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	435.394	360	6.000	847477511133339716	847477253422702664	847477253422702663	935	
1	C45H82N2O5	[M + H3N + H]+	C45H86N3O5+	Fatty acids	0.811	Linear polyketides	0.152	Open-chain polyketides	0.227	Lipids and lipid-like molecules	0.896	Fatty Acyls	0.770	Fatty amides	0.794	N-acyl amines	0.733	N-acyl amines	0.733	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	748.657	360	6.002	847477519106712526	847477253489811536	847477253489811535	937	
1	C45H85N3O5	[M + Na]+	C45H85N3NaO5+	Fatty acids	0.565	Oligopeptides	0.197	N-acyl amines	0.051	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.854	Amino acids and derivatives	0.847	Alpha amino acids and derivatives	0.515	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	770.639	360	6.003	847477515004682719	847477253456257100	847477253456257099	936	
1	C47H88N4O5	[M + H3N + H]+	C47H92N5O5+	Amino acids and Peptides	0.898	Oligopeptides	0.883	Linear peptides	0.119	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.984	Amino acids, peptides, and analogues	0.834	Amino acids and derivatives	0.808	Alpha amino acid amides	0.535	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	806.710	360	6.005	847477519077352394	847477253523365972	847477253523365971	938	
1	C36H73N3O6	[M - H2O + H]+	C36H72N3O5+	Amino acids and Peptides	0.796	Oligopeptides	0.935	Lipopeptides	0.379	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.963	Amino acids and derivatives	0.956	Alpha amino acid esters	0.545	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	626.547	361	6.010	847477543320431796	847477253556920408	847477253556920407	939	
1	C31H67N3O4	[M - H2O + H]+	C31H66N3O3+	Fatty acids	0.998	Spingolipids	0.661	N-acyl amines	0.493	Lipids and lipid-like molecules	0.828	Fatty Acyls	0.815	Fatty amides	0.747	N-acyl amines	0.730	N-acyl amines	0.730	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	528.510	361	6.018	847477521363248368	847477253586280540	847477253586280539	940	
1	C23H49N4O	[M - H2O + H]+	C23H48N4+	Fatty acids	0.609	Fatty amides	0.299	N-acyl amines	0.085	Organoheterocyclic compounds	0.740	Azoles	0.647					Azoles	0.647	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	380.389	362	6.040	847477771171809491	847477253619834976	847477253619834975	941	
1	C18H30O	[M + H3N + H]+	C18H34NO+	Fatty acids	0.994	Fatty acyls	0.975	Fatty alcohols	0.475	Lipids and lipid-like molecules	0.671	Fatty Acyls	0.569					Fatty Acyls	0.569	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	280.264	366	6.095	847477525234591395	847477254026682512	847477254026682511	953	
1	C36H73N3O4	[M - H2O + H]+	C36H72N3O3+	Fatty acids	0.947	Fatty amides	0.153	Ceramides	0.082	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.587	Amino acids and derivatives	0.568	Amino acids and derivatives	0.568	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	594.557	366	6.095	847477678607712720	847477253686943848	847477253686943847	943	
1	C44H78NO8P	[M + H]+	C44H79NO8P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.989	Glycerophospholipids	0.999	Glycerophosphocholines	0.996	Phosphatidylcholines	0.991	Phosphatidylcholines	0.991	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	780.554	366	6.100	847477515457667650	847477253787607156	847477253787607155	946	
1	C27H46O	[M - H2O + H]+	C27H45+	Terpenoids	0.998	Steroids	0.999	Cholestane steroids	0.890	Lipids and lipid-like molecules	0.999	Steroids and steroid derivatives	0.998	Cholestane steroids	0.694	Cholesterols and derivatives	0.705	Cholesterols and derivatives	0.705	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Cyclic alcohols and derivatives; Hydroxysteroids; Cholesterols and derivatives; Secondary alcohols; Carbonyl compounds; 3-hydroxy delta-5-steroids; Delta-5-steroids; 3-hydroxysteroids; Cholestane steroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	369.352	366	6.100	847477517093446399	847477253749858416	847477253749858415	945	
1	C46H78NO10P	[M + H]+	C46H79NO10P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphoserines	0.999	Lipids and lipid-like molecules	0.993	Glycerophospholipids	0.998	Glycerophosphoserines	0.999	Phosphatidylserines	0.992	Phosphatidylserines	0.992	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylserines; Carbonyl compounds; Tricarboxylic acids and derivatives; Glycerophosphoserines; Alpha amino acids; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	836.544	366	6.100	847477520276923460	847477253821161592	847477253821161591	947	
1	C22H47N2O3	[M - H2O + H]+	C22H46N2O2+	Fatty acids	0.991	Fatty amides	0.635	N-acyl ethanolamines (endocannabinoids)	0.275	Lipids and lipid-like molecules	0.823	Fatty Acyls	0.814	Fatty amides	0.732	N-acyl amines	0.721	N-acyl amines	0.721	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	370.355	367	6.109	847477517366076171	847477253716303980	847477253716303979	944	
1	C40H76NO8P	[M + H]+	C40H77NO8P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.989	Glycerophospholipids	0.999	Glycerophosphocholines	0.997	Phosphatidylcholines	0.992	Phosphatidylcholines	0.992	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	730.539	367	6.112	847477509921185817	847477253892464768	847477253888270463	949	
1	C38H76NO8P	[M + H]+	C38H77NO8P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.997	Lipids and lipid-like molecules	0.987	Glycerophospholipids	0.999	Glycerophosphocholines	0.996	Phosphatidylcholines	0.990	Phosphatidylcholines	0.990	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	706.539	367	6.112	847477521174504658	847477253854716028	847477253854716027	948	
1	C52H88N2O3	[M + H3N + H]+	C52H92N3O3+	Fatty acids	0.999	Spingolipids	0.942	Ceramides	0.424	Lipids and lipid-like molecules	0.970	Sphingolipids	0.624					Sphingolipids	0.624	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	806.710	367	6.114	847477518183965521	847477253926019204	847477253926019203	950	
1	C45H82N2O5	[M + H3N + H]+	C45H86N3O5+	Fatty acids	0.904	Fatty amides	0.166	Open-chain polyketides	0.114	Lipids and lipid-like molecules	0.917	Fatty Acyls	0.844	Fatty amides	0.881	N-acyl amines	0.836	N-acyl amines	0.836	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	748.657	367	6.116	847477523447817698	847477253959573640	847477253959573639	951	
1	C45H85N3O5	[M + Na]+	C45H85N3NaO5+	Fatty acids	0.932	Fatty amides	0.322	N-acyl amines	0.121	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.738	Amino acids and derivatives	0.720	Amino acids and derivatives	0.720	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	770.639	367	6.116	847477524634805846	847477253993128076	847477253993128075	952	
1	C39H83N2O7P	[M - H2O + H]+	C39H82N2O6P+	Fatty acids	1.000	Spingolipids	1.000	Phosphosphingolipids	0.999	Lipids and lipid-like molecules	0.980	Sphingolipids	0.954	Phosphosphingolipids	0.970			Phosphosphingolipids	0.970	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	705.591	367	6.118	847477511728930966	847477254127345820	847477254127345819	956	
1	C43H78NO8P	[M + H]+	C43H79NO8P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.990	Glycerophospholipids	0.999	Glycerophosphocholines	0.997	Phosphatidylcholines	0.992	Phosphatidylcholines	0.992	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	768.554	367	6.118	847477512114806949	847477254265757868	847477254265757867	960	
1	C40H77NO8	[M + H]+	C40H78NO8+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	1.000	Lipids and lipid-like molecules	0.998	Sphingolipids	0.978	Glycosphingolipids	0.983	Neutral glycosphingolipids	0.900	Glycosyl-N-acylsphingosines	0.892	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	700.573	367	6.118	847477512370659517	847477254093791384	847477254093791383	955	
1	C43H74NO8P	[M + H]+	C43H75NO8P+	Fatty acids	0.999	Glycerophospholipids	0.999	Glycerophosphoethanolamines	0.996	Lipids and lipid-like molecules	0.986	Glycerophospholipids	0.999	Glycerophosphoethanolamines	0.992	Phosphatidylethanolamines	0.970	Phosphatidylethanolamines	0.970	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	764.523	367	6.118	847477513066914106	847477254228009128	847477254228009127	959	
1	C40H77NO8	[M - H2O + H]+	C40H76NO7+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	1.000	Lipids and lipid-like molecules	0.998	Sphingolipids	0.978	Glycosphingolipids	0.982	Neutral glycosphingolipids	0.903	Glycosyl-N-acylsphingosines	0.895	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	682.562	367	6.118	847477513385681223	847477254060236948	847477254060236947	954	
1	C42H78NO7P	[M + H]+	C42H79NO7P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.994	Lipids and lipid-like molecules	0.984	Glycerophospholipids	0.996	Glycerophosphocholines	0.982	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.512	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.512	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Glycerol ethers; Amines; Glycerol vinyl ethers; Alkyl phosphates; Dialkyl phosphates; Organic cations; 1-(1Z-alkenyl),2-acyl-glycerophosphocholines; 1-alkyl,2-acylglycero-3-phosphocholines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	740.559	367	6.118	847477514337788318	847477254194454692	847477254194454691	958	
1	C40H77NO8	[M + Na]+	C40H77NNaO8+	Fatty acids	0.959	Spingolipids	0.989	Neutral glycosphingolipids	0.984	Lipids and lipid-like molecules	0.938	Sphingolipids	0.703	Glycosphingolipids	0.800	Neutral glycosphingolipids	0.554	Glycosyl-N-acylsphingosines	0.531	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	722.554	367	6.118	847477517911335703	847477254160900256	847477254160900255	957	
1	C32H65NO3	[M + Na]+	C32H65NNaO3+	Fatty acids	1.000	Spingolipids	0.893	Ceramides	0.769	Lipids and lipid-like molecules	0.963	Sphingolipids	0.508	Ceramides	0.838			Ceramides	0.838	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	534.488	367	6.121	847477520968983718	847477254299312304	847477254299312303	961	
1	C40H85N2O7P	[M - H2O + H]+	C40H84N2O6P+	Fatty acids	1.000	Spingolipids	1.000	Phosphosphingolipids	0.999	Lipids and lipid-like molecules	0.980	Sphingolipids	0.955	Phosphosphingolipids	0.970			Phosphosphingolipids	0.970	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	719.606	367	6.123	847477519471617013	847477254366421176	847477254366421175	963	
1	C36H73N3O5	[M - H2O + H]+	C36H72N3O4+	Terpenoids	0.336	Steroids	0.495	Open-chain polyketides	0.117	Lipids and lipid-like molecules	0.984	Steroids and steroid derivatives	0.725	Hydroxysteroids	0.606	3-hydroxysteroids	0.600	3-hydroxysteroids	0.600	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Hydroxysteroids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	610.552	368	6.126	847477518196548437	847477254332866740	847477254332866739	962	
1	C34H65NO4	[M + Na]+	C34H65NNaO4+	Fatty acids	1.000	Fatty esters	0.942	Fatty acyl carnitines	0.715	Lipids and lipid-like molecules	0.971	Fatty Acyls	0.965	Fatty acid esters	0.775			Fatty acid esters	0.775	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	574.481	368	6.128	847477516497855169	847477254399975612	847477254399975611	964	
1	C41H78NO8P	[M + H]+	C41H79NO8P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.997	Lipids and lipid-like molecules	0.989	Glycerophospholipids	0.999	Glycerophosphocholines	0.996	Phosphatidylcholines	0.991	Phosphatidylcholines	0.991	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	744.554	368	6.129	847477512551014614	847477254433530048	847477254433530047	965	
